Transcript,Confidence,Label
"b/ Oh, I'm gonna have to be careful with my hands this time. I ripped my long padded sleeve and my blow dryer exploded yesterday. b/ I have a huge blister *now* on my hand. On the palm of my hand. b/ But* I was really surprised. All of a sudden, it just went boom, and the power went out, and the fire came out of the blow dryer, and I looked at the back of the dryer, at the cord, and I looked at my hand, and I looked at my hand, and it was burning so badly, and I looked at it, and it was like, ""Uh, you should be really careful with blow dryers and stuff. Blow dryers and stuff.
",,0
" So I probably won't have time until (March)/(March), and now* I don't think I'll have much time between (March)/(March) and (February)/(February). So b/ uh. It's almost like I'm not gonna be able to feed him
",,0
"That's the only quantity that can come out because it's just a glue. Chinese kids can't guess that. 
",,0
"(a/ She's like, ""If I'm gonna have dessert, I'm gonna have my (4)/(4-piece) with a little bit of a heavy dessert. b/ And* there's (six)/(six) pieces b/ So instead of (four)/(four) pieces for Ann, she'll have (four)/(four) really expensive ones b/ And I'll have (eight)/(eight) pieces, and she'll have (four)/(four) pieces for me, so we'll have (four)/(four) pieces each b/ And I'll have (two)/(two) extra pieces.
",,0
"What you study will change, of course, and the way you study will change, but it will be more rigorous, not less rigorous, than it was in (high school)/(high school 3), so I can't do it. b/ I actually want to do half of it, but I don't like the college I can go to. b/ I want to do half of it, but I don't have the confidence to go back to it. Aren't you worried for similar reasons?
",,0
"First of all, there's just something different about the air at night, and I've been coming to Seoul a lot, but I feel like I get excited every time I come. Whether you come to work or play, you feel like you've come to play even if you just come to work, and if you come to play, you feel like you've literally come to play, but I think it's okay. First of all, the neighborhood is very nice, because there are so many people who know us, and if we do something wrong, it's immediately flawed, so I think Seoul is okay. It would be nice to come often and often in the future.
",,0
"b/ They were all doing this. All the women's tables. It's like that, because there was a group of six people, and then there was a group of four people, and then there was a group of eight people, so it's all like that, it's all women, it's all women, and I was just like, I just got my spurs, and I just opened the door, and I was like, b/ They're all like, ""Hey, wait a minute. So I was kind of shocked to see that, and I was like, ""Wait a minute, they're doing this,"" and I told my sister, and she just laughed.
",,0
"She asked him why he chose this major, and he said that he chose this major because he thought it would make him a lot of money. b/ So, ah, if you choose it, you have to take responsibility for what you choose. b/ But he's not putting in the effort, and he's not putting in the effort, and now he's worried about what he's going to do next semester. b/ So, b/ ah, well, I don't have to worry about that. b/ But I'm kind of worried about it, just a little bit.
",,0
"o/ b/ But* my mom doesn't know the concept of b/ a smokehouse anymore, so now she's like, ""Oh, I got caught once,"" and she's like, ""Oh, I went to a smokehouse, and now I smell like cigarettes,"" and she's like, ""Oh, did you go to a smokehouse, or are you smoking?"" b/ But my brother knows, and now he knows that I went to a smokehouse, and he's like, ""Oh, I snuck in there,"" and he's like, ""Oh, no, I didn't,"" and I remember laughing and saying, ""Oh, no, I didn't,"" and he's like, ""Oh, no, I didn't,"" and I'm like, ""Oh, no, I didn't. n/ In middle school.
",,0
"b/ So what, at first it was almost like, what+ what, this c/ m/ might not be real, it might be fake. b/ There's like five of them, but I only saw two. b/ I even b/ stood up and asked the kids, and some of them saw all five, so I thought there were two at first, but there were five. They said they couldn't even talk about it because it was dirty, but when you see something like that, it's like you're a stockbroker or something. Like this again, while thinking.
",,0
"I don't know if I'm any good at it, but you know what? b/ Something about her finding the right hairdresser? l/ And now b/ She just goes and gets her hair done a couple times. So now your sister and dad get their hair done every month? b/ Then where are they gonna go? b/ They're gonna go where she recommends because they don't have anywhere else to go. b/ Then all of a sudden the whole family has one hairdresser. b/ She's gonna go there and I'm gonna go there and get my hair done because my mom goes there.
",,0
"b/ I looked up Zumba dancing on YouTube, and b/ it's so my style, it's so fun, it's just+ b/ it's just some random upbeat song, and b/ you know, you're doing this, you're doing that, you're doing this, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that, you're doing that.
",,0
"o/ l/ b/ When I was in elementary school (4th)/(4th grade) b/ I had a close friend, but nowadays she's just b/ Instagramming her survival. b/ We were in the same class in (4th)/(4th grade). b/ But when I was in (fourth)/(fourth)/(fourth grade), I wore shorts in the summer, and I have a lot of hair on my arms and legs+ b/ and my back, and I have a lot of body+ body hair. b/ But now I'm bored with my knees and legs, and I'm bored with real scissors, so I keep cutting it off in class b/ like this.
",,0
"But I know. L/ But the thing is, I know where my stuff is, but when other people look at it, it's like, what, it's a mess, but to me, it's all organized. So when my mom and dad came over, I was stressed out because I was always trying to clean my room, because all the stuff that I put where I put it was gone. So I was like, ""Oh, that's not right. I was like, ""Oh, this isn't right."" I was like, ""Oh, I'm so organized, I'm so organized, I'm so organized, I'm so organized, I'm so organized,"" but I'm not.
",,0
"b/ But there are some things I don't know much about, actually. It's not like I'm b/ really interested in b/ British politics, it's just b/ all I know about is cars. b/ Uh, and like I said, there's one British guy in my class of (60)/(60). b/ Well, I'm kind of close with him, so I talk to him a lot, but all I hear from him is what he tells me, so I ask him questions, and I don't really know much about it. b/ Yeah.
",,0
"Uh, it's a chain, it's a chain gym, it's just, it's a chain gym, there's a lot of kids that go to Spohn's, so it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym, it's a chain gym.
",,0
"She's a little bit like me too, she's got half curls. b/ So when I see her, she always wears her hair like this. b/ When she's in kindergarten, she comes out of the house looking like this. b/ But I've never taken her to the salon yet. I don't think I've ever taken her to get a haircut like this or a perm or anything like this, but b/ if I did, she'd be like, ""Yay!
",,0
"b/ Nevertheless, they said that it would cost about (5,000 won)/(5,000 won). b/ If it cost (5,000 won)/(5,000 won), it would be enough for (a week)/(a week), or for me to go back and forth b/ between this and that. b/ The radius you think will last (one week)/(one week), but given the particularity that it's uphill for (5,000 won)/(5,000 won), you should look at (one week)/(one week). b/ If it wears out faster than that, you should worry a little bit, and that's a bit of a burden on you.
",,0
"I'll go to the wedding hall, right? b/ But that's also a trend that wedding halls are disappearing nowadays. l/ That's the one in Suwon* That's the one in Yongin. b/ There were a lot of them. b/ They've disappeared. l/ But I have to go to Seoul. l/ Transportation costs are too high. It costs (3000 won)/(3,000 won) to go there and (6000 won)/(6,000 won) to go back and forth. b/ That's how much it costs for a month. l/ b/
",,0
"He/ l/ No, I had an older brother who filmed me doing it. But he was next in line, so he was like, ""Hey, what do you do when you do it that way?"" So he was like, ""I'm going to try it. l/ But l/ He did the cake first, and he did it, and he did it, and then he switched to donuts. b/ And he had to do five donuts, and he was really good at it, so he got them all. a/ But then he* I guess not many people do that. They were like, ""Just jump.
",,0
"b/ And my mom's friend took the paper with me this year? b/ She said she took the paper at the same school and she didn't even get the lowest score. b/ So b/ I think she kind of thought I'd get the lowest score. But she's a good teacher. But b/ I didn't get in, and he didn't get in, and then all of a sudden he got in with an extra pass. b/ So you never know when life will turn around and you'll be the one who doesn't get in and the one who does get in and the one who doesn't get in.
",,0
"b/ That's right. Honestly, b/ Everywhere you go, if you pay cash, it's more profitable for them. b/ That's what they do. b/ But I don't think we're actually being harmed, right? I mean, they're kind of doing it to a certain extent legally, so that they can take advantage of it. b/ But it's not really harming me, it's not really harming me. b/ And it's cheaper for me if I do it that way, so it's a loss for me when I do it with a card, because I have to pay more and you have to pay more and I have to pay more.
",,0
"b/ Now I'm trying to get a part-time job + part-time job, b/ and there's this MegaStudy Russell Academy in Anyang. b/ And they have this thing where they have a tutor who takes questions. b/ So I went and looked at it on Albamon. b/ And they said, ""What day is it (January)? (8th)/(8th), and then I decided to go, but I don't think I'm gonna do it, because I have to go back to school in (February)/(February), and the pay isn't that high.
",,0
"And we're gonna go b/ shopping. We're at Zara right now, we're at H&M, we're at Eight Seconds, we're at Sears. b/ I went to Zara yesterday with my mom, but it wasn't really in a good mood b/ because I came in late the other day. So I thought she wouldn't go because she wasn't in a good mood, but she did. So we went to Zara and we did some real* shopping. b/ I just bought a dress. n/ There were a lot of pretty things. Let's go buy+ buy+ buy. But b/ they're probably all gone by today, so there's really no point in going. n/
",,0
" 
",,0
"o/ Yeah. But for my dad, water parsley is like a tiger, so my mom said, ""Why are you putting water parsley here?"" So I put it on, and my mom comes into my room, and it hurts like hell, and it smells like water parsley, and it's pungent, and my dad is blowing on it, and he's like, ""Oh, my God."" So I said, ""Mom, you were laughing when I was hurt, but now that you're hurt, is it a big deal?"" And she's embarrassed, and she's like, ""Oh, my God, you're a baby."" And then she leaves.
",,0
"o/ If one goes, I go. But because Hana is so good, I go too, and then I go again. b/ Actually, I didn't really know anyone at Ketters. The closest thing I had was Yongju and Hana, but when I went to school with Hana, I got to know you guys. b/ So I did it again and again, and then I started doing Ketters again, and I think I became the same. It's just that originally I had the biggest heart for Eternal, then my boss, then Kickers.
",,0
"Then it seems to be maintained subtly, and I'm still thinking that I should do it, but I'm thinking about something, but I'm still thinking that I should do it. That's why I'm putting it on hold for now. I'm just not doing it because I think it's okay, and if I'm in a good place later, I'll find out and tell you. I'll introduce you to something if it's okay and you're not sick, so it's okay to contact me once and go there. It wouldn't be bad.
",,0
"Yeah, I think it's good to keep things interesting, and that's why the field + my school had that chess and that board game, but we didn't get to play it very often. At first, I was going to ask you to do magic, magic. But I didn't do it because it was Monday, so I didn't do it, but the moms who did it said that it wasn't good. They said that if you go to a stationery store or something, you can do it for a few thousand won. They said that it wasn't necessary to spend that much money. Ahhh.
",,0
"He just keeps asking me, just to get the hook, and I'm like, ""What's the tuition like,"" and he's like, ""What's the tuition like,"" and I'm like, ""I don't know because I haven't decided on a school yet,"" and he's like, ""Oh, I don't know,"" and I'm like, ""Well, then you haven't done all the research. 
",,0
"I mean, if we go at 6:00, 7:00, b/ four, b/ the treadmill is really empty. b/ Yeah, it's like, tang tang tang, null null, it's a little bit like this. b/ But then after Zumba, it's like 10:00, and then there's a lot of people. b/ But even if the treadmill is full, b/ You can do it before Zumba, b/ Before Zumba, b/ If you go, there's always a treadmill left, seriously. b/ But she just doesn't want to go early.
",,0
"It's in my top ten favorite moments of all time. That's probably (2nd)/(up here) (3rd)/(3rd). I think it's (2nd)/(up here), this one. That's (2nd)/(up here). I really shouldn't have done that, because I was throwing chairs and stuff. That's the school I was going to at the time, Bühle+Mühle Grundschule Academy, BCA for short, and the walls were made out of plywood, not asphalt like this, but just plywood, right?
",,0
"I didn't see that, uh, but anyway, there's a pole up there, and they didn't give us a ride, but we were like, b/ ah, why can't you give us a ride home if it's so crowded, and we were like, how do we get home, and the driver said, no, we can't get off. So we just b/ there were about (3)/(3) people there, all going in the same direction, so uh/ one of them was an old man, and he paid (40,000)/(40,000 won) and me and the girl paid (20,000)/(20,000 won) and we went home.
",,0
"We fought and there was a little bit of a fistfight* because I had a lot of buildup+ and he's not a normal personality, so I just said, ""I'm bigger than you,"" and he didn't stay still, so we got it out of the way, but then he just forgot his phone or something, so that's what happens when people are as close as we think they are, even if you've known him or her since high school b/ a lot of things have happened, but you've been friends like that for over (20)/(20 years).
",,0
"o/ He/ I, uh, yeah, and I said to the kids when I was studying for the exam, you know, you get hurt and there's a couple hundred million dollars of insurance money at stake and you have a kid who looks like he's in his early twenties come in and do it, and you have a guy who looks like he's in his (forties)/(fifties)/(sixties)/(seventies* who looks like he's got a lot of experience come in and do it, and who do you think he's going to do it, and I honestly think I'd rather have this (forty)/(forty-something guy do it, I. b/ I used to say that too. b/ So now I know that I'd rather not have it.
",,0
"O/ And the wifi doesn't work, l/ ah/ you bring your laptop and you're ready to punch it, l/ and you're kind of pissed off that the wifi doesn't work, l/ what, you signed up for the program, why didn't it work, you clicked on it, and now, what/ if there's a lecture that says it's open to twenty people, there's twenty people in it, so* you're the twenty-one plus one, and you're pissed off about why you're the twenty-one plus one.
",,0
"b/ When we were younger, we used to go to Gyeongju and just b/ In+ the teacher guided us, so we just b/ Ah/ I don't want to bother, I want to go to the hostel, so we went like this. b/ But this time I got Korean history (3rd class)/(3rd class). b/ Then I thought, I want to go to Gyeongju once properly. b/ I saw some cultural artifacts and looked around and b/ I thought, Gyeongju in Korea has the most artifacts. b/ At that time, I just b/ No, when will I go to work+ when will I go home, when will I go to the hostel, but now I want to go once properly.
",,0
"o/ I wonder/ (one year)/(one year), n/ (one year)/(one year) (one semester)/(one semester) +, (one year)/(one year) (one semester)/(one semester) + (two semesters)/(two semesters) like this. 
",,0
"n/ I used to do it in the past and now b/ I see my coworkers at that company doing it, so I now use those sites too, but b/ I see that those two sites are the most used. b/ That* there, I think my sister can b/ pick it up, and sometimes b/ I look at such Coupang or Coupang in the old days, it's b/ What/ For example, it's 10,000 won (5,000 won)/(5,000 won). b/ But there was something that just went up to 10,000 won (9,000 won)/(9,000 won) at a discounted price. b/ So I bought it then, and b/ I bought it.
",,0
" 
",,0
"o/ But the back-to-school buff is b/ usually when kids who went to the military after (freshman year)/(sophomore year) are starting (sophomore year)/(junior year). b/ But I'm already done with (freshman year)/(sophomore year) and I've already done (junior year)/(junior year) (first semester)/(first year) of (senior year)/(junior year). b/ Now all I have left is the really hard stuff. b/ But I'm a little worried about whether I'll be able to do it right after I go. I'm sure I've forgotten everything, but I still haven't, to be honest.
",,0
"o/ Well, I think that's not a bad way to go, actually. b/ You'll get to know what the salary is, b/ how much you'll be paid. b/ You'll hear about the work b/ environment. b/ You'll hear about the team. b/ You'll hear about how great it is to be a part of that team. b/ No, you'll hear about that. B/ You know, you kind of get a feel for what you're gonna be doing and stuff like that. B/ Of course, when you first start working there, you don't know. B/ But you kind of get a feel for it, and if it's not too bad, you can just go and do it. B/ I think you can just go and do it.
",,0
"That's right. I went down there the other day, and originally b/ we only had two lanes of traffic. So if there's a car going slow in front of us, we almost always pass it. b/ I do it, my dad does it, everybody does it. b/ But the other day, there was a scarn accident and some family members were killed. b/ So we had to stop them from passing us in the middle of the road. b/ You know, we have these orange rods. We put them all up. The other day.
",,0
"But in this case, b/ the picture was drawn, but b/ I was told that it shouldn't be like this, that it should be more detailed and more interesting, so in the end, it wasn't finished properly. b/ I'm still thinking about it now, because if I keep acting b/ this, it will eventually get stuck in my mouth, and I'll just say it without thinking.
",,0
"But it's funny because the flight time is so long, it's so long, and all the dormitories in that school are full, and the dormitory office is open until four o'clock, so if you go after that, you can't apply for a dormitory that day, but because the flight time is late, all the flights arrive after four o'clock, so you can't sleep the day you arrive, so you have to sleep separately in the dormitory, in the school. But what if we're flying together? Wouldn't that be weird?
",,0
"Yeah. I think those families get a little lonely. I know someone like that, he/ she works in securities, and his dad said he only sees his dad like once a month, and he and his mom travel all the time, like alone, and he doesn't like his mom and dad, because they don't get to spend time with them, because they make a lot of money and they don't get to spend a lot of time with them, so I think it's hard for them to spend time with their families.
",,0
"B/ She said she+ we+ never did that when she was growing up. Rather, it was because corporal punishment was forbidden. b/ Teachers would use corporal punishment and the parents would get upset. b/ De* I still remember when I was in elementary school (6th grade)/(6th grade), my friend and I were having fun and we got into a fight. We were in elementary school. b/ But the teacher was a man, and he was kind of a scary teacher. b/ And when he heard that, he was in a bad mood, and then he got even more upset when he heard about us.
",,0
"You know, you have chemo, you have radiation, you have so many things to do, and it's enough to keep you going all day, every day, so how do you get out of the hospital? Did he say he couldn't use his hands? Did he say he didn't do it on purpose, unless it was his dad, which I know he didn't? So maybe he just told him to go home so he could be comfortable and happy for the rest of his life? Find out. Why are you so uninterested? It's not like you know her at all. Not even a little bit.
",,0
"Thanks.  But there were (two)/(two) hair straighteners, and I didn't want to use them again, so I looked for them. But they were in second-hand stores, so I bought them for (15,000 won)/(15,000 won).
",,0
"He's doing it, because he's always talking about taking his meds and going to his doctor and all that stuff, and it doesn't matter if he's not, it's still not okay to say that he's trying to get exempt when he's not even trying to do that, so it doesn't make sense either way. So, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah.
",,0
"B/ We're seeing each other so well. He* nowadays, like yesterday, I see him every day. But I don't get to see him long b/ Uh, it's like a (10)/(10) minute bus ride to my house now, and usually when I'm done studying, I'll go over there, and I'll see him, and I'll walk around a little bit, and then I'll let him in, and then I'll see him (2)/(2) (30)/(30) minutes, and then I'm really busy this year. (January)/ (January) he came in and b/ So I think he's seen her maybe one, one, two times in the long run? Mm/ I think so. I think b/
",,0
"o/ If we're going to talk about rights and stuff like that, but when we talk about rights and stuff like that, it's usually when there's an event in an individual's life. b/ But now for a couple like me, who's living an uneventful life, b/ that's kind of a vague thing to talk about, rights and stuff like that, because I'm using it right now and I'm not feeling it, but whenever there's something to give, it's a sense of security, it's an emotion.
",,0
"o/ b/ b/ The name just changed, and I finished the course last time, but b/ That's not an option for me, and I can't take it again, and I can't take it again, and I'm trying to get credits, so b/ So b/ The name changed, and I didn't know, and I signed up for it, and I pressed that button the day I signed up for it, and it said, ""You can't take the same course again,"" and it just popped up, and I was like, ""What? What? I've never heard of this? I tried it, I tried it, I tried it, and the Reiki system changed to that, so I was like, ""Oh, shit,"" and I just grabbed something else.
",,0
"Because just thinking about the mock exam, what is it/ Just Kondae this much, wouldn't the Kondong Hongsung line have gone? But, now it's totally fucked up here, and we're so I honestly don't feel stable at all in Seoul+ Seogul+ Seoul area, honestly we're not stable right now. I still can't believe it. I don't know if this is real. I talk to my real mom every day. Is this a real dream? She's always telling me to wake up. I'm begging her, but it's not a dream, this is real. It was real.
",,0
"But shouldn't we pay 10,000 won? So if we work at a convenience store, we check the tense. We match the money. b/ If we honestly do this, there aren't many people who work at a convenience store. So b/ Honestly, if it's 1,000 won, (500 won)/(500 won), it's their own fault. They think about it and fill it up, and they can fill it up, (500 won)/(500 won) 1,000 won, but b/ Originally, part-timers are not allowed to fill it up. That's the law.
",,0
"b/ That's why today and yesterday I went to the grocery store, and they said that plastic bags are banned from this year, and the fine is (300 million won)/(3 million won). But they just give you plastic bags, so the lady said, ""The other grocery store doesn't give you these, but this one does."" Yeah, I just think that's what they should do. b/ Either they should give us real paper bags, or we should get in the habit of carrying our own baskets. For the kids' sake.
",,0
"I immediately took out my phone and called (119)/(work district), but b/ ah/ now what/ it's actually getting calmer. Here at Changdong Station, between changing from Changdong Station (Line 4)/(Line 4) to (Line 1)/(Line 1), it's a staircase on the (Line 1)/(Line 1) side, and there are two elderly people here who have fallen down, and what/ feet+ one is bleeding and one can't get up. So I called the (119)/(1)/(1)-district right away, because they're just getting these reports now, so b/
",,0
"
",,0
"b/ So we finished English, and then he said he was switching grades, and he followed us to (sophomore year)/(junior year), so we saw him again (sophomore year)/(junior year). b/ He switched from English to P.E., which was a double major, so it was an opportunity to change grades again, and he followed us again. b/ So we've been together for (three)/(three) years, and he probably knows all of our names.
",,0
"I/ just had a sweet potato yesterday when I took the picture and sent it to you, so I had a little sweet potato on the side. b/ I just said, ""Oh, the one on the left is the sweet potato,"" because I said, ""You can have just one sweet potato. And he said, b/ Uh, you only have to have one sweet potato, so I said, b/ I'm sorry, b/ these are just sweet potatoes from the country, but they're so good. b/ Can't I have a sweet potato for a snack, not a shake? I said, b/ No. And she said, b/ No.
",,0
"Anyway, I was like, uh, we had a Pokémon part-time job last week. b/ I was really surprised because we were playing Pokémon and doing Dungeons and Dragons. b/ I really thought I was out of sight for (4)/(4) days, but I was more surprised than they were. b/ I mean, it's not like I'm being disrespectful or anything, but it's just like, uh, people who just don't seem like they would do this. U/ Some of them acknowledge it, but b/ They're like, ""What's the character u/ like,"" and they're like, ""I'm playing cards,"" and they're like, ""I don't understand.
",,0
"o/ But at least I had the opportunity to do something like that. You know, you can still get in a little bit now + you can still get in a little bit now. A lot of people did it in (sophomore year)/(junior year)? I did it backwards. Because that's what my department is, so my department + I + the department I was in was an independent major, and then in (sophomore year)/(junior year), I transferred to another school + another department. But they recruit again in (sophomore year)/(junior year).
",,0
"I'm a little bit like you, but b/ actually, uh, if you're not interested, it's hard to find, but b/ if I'm somewhat interested, I'm doing it again where I'm trying to get in. For example, if I'm on Instagram or whatever, if I do a name search, even if it's the same person, even if it's a couple dozen people, b/ if I want to find this person, I'm not going to go in one by one and search and see if it's this person.
",,0
"So there are different kinds of cars. b/ There's a big one, and then there's another one that's a little bit smaller than that, and then there's another one that's a little bit like a van, and then there's a couple of those. b/ So I go back and forth with that, but when I get off, I get off with a big bus. b/ So there's a lot of different kinds of buses, and they just have one bus. And they're just coming from Sangam-dong right there, too. n/ So it's not really a problem to go back and forth b/ because the buses are good.
",,0
"But h/ But I think it's good for older people to use YouTube a little bit as a channel to communicate n/ with younger+ people. It just bridges the age gap a little bit, and u/ older people always want to do things that younger people do, and n/ de, and younger people can hate older people on the other hand, but it just makes them a little bit closer, and I think it's a lot of positive things. YouTube.
",,0
"And the lettuce was just a little bit wilted, and the kids were just lying there helplessly, and it was really bad then. So* after that, I didn't go there for a while, and then I went there, and Mapo was just so good, and it's just like, it's just good in that price range, you know? It's so good that I should always go here, not this one. That's all they do. u/ I've been there quite a few times since then, but I can't collect stamp cards after all.
",,0
"But I'm not taking care of myself right now, and he's not going to the military right now, or something, but there was a reason he wasn't going to the military in the past, but he put it off because he was trying to finish his education and stuff, and now he's putting it off because he's not doing it, and I'm just looking at this part of his life that he's not doing right, and I'm just looking at it like I'm going to feel helpless. So I think that's why I'm a little bit more sensitive to it.
",,0
"O/ Then I should tell you about the exam. Uh. K* Now, since (March)/(March), I took the (first)/(first) part last year, so I took the (first)/(first) part of the national exam, so now I only have to take the (second)/(second) part. So I went to Spain in the month of (February)/(March). I went on a trip to Portugal and uh/ and then my aunt is now graduating and the sun is going down and my aunt's family and my cousins, my cousins in their (twenties)/(thirties), so now there's two of them, three of them.
",,0
"It's at least (300)/(300 since) a month. I saw that ad last time, so I clicked on it without thinking, but it was a (36)/(36-month) installment ad. I looked at it and it said (330,000 won)/(300,000 won) a month. It was about (300,000 won)/(300,000 won) a month. (36 months)/(36 months) But it said it was for a total of four months, so it's 10 million won. (4 months)/(four months)? (3)/(three) Ah, 10 million won for (3 months)/(three months), so it's (300)/(three hundred) a month?
",,0
"n/ First of all, in cases like ours, most of the time it's like assignments and things that you do almost alone, but b/ Like I said, it's literally like labs and things like that, it's at least (2)/(2 people) to (3)/(3 people), so it's only in cases like that that it's like, ""Oh, yeah, we're going to do this. b/ We all just have to work together and do it, but once I saw the (first)/(first)-grade kids, b/ Of course, there are some kids who don't want to do it, but it's very, very rare, so if you don't meet those kids b/ and do it, I think it's n/ pretty good. b/
",,0
"o/ Yes. You're right, but it's not the literature department that you said. Personally, I think only u/ literature departments should be good at literature. So personally, I would rather b/ just read fiction books now. Now, it's good to read some science books or some paraphrase + science science papers, but it's good. Personally, it's good to know such b/ things. Personally, now b/ of course, the (fourth) industrial revolution is coming soon, so you should read a lot of b/ science.
",,0
"o/ Yeah/ b/ Ah/ But n/ b/ Hey, I'm trying really hard to budget my luggage. b/ No, but that/ b/ driver's license test fee and the postpaid transportation bill I'm paying now, that's a total of (100,000 won)/(100,000 won). b/ Postpaid transportation bill tomorrow. It's like a slap in the face. It's like a slap in the face. It's like a slap in the face. It's like a slap in the face. It's like a slap in the face. It's like a slap in the face. It's like a slap in the face.
",,0
"o/ I'm a little bit interested in that guy's facebook u/ He/ she/ it's just a coffin+ Honestly, I'm not interested in that guy, but my friend, that guy, he wants me to send him/ her a movie paper, and he/ she/ has it on his/ her/ phone in class, so he/ she/ wants me to take a picture of it and send it to him/ her/ so I don't have his/ her number, so he/ she/ it's just a coffin my friend went through his/ her facebook and found his/ her number and invited him/ her to a chat room and sent him/ her/ it all, so he/ she/ it's just a coffin, so he/ she/ it's just a coffin.
",,0
"n/ I think the Hyundai card is really pretty. Honestly, b/ I think they wanted to design something for Lotte Card, but it's like this. b/ It's like this. b/ It's like this. b/ It's like this. b/ It's like this. b/ It's like this. b/ It's like this. b/ It's like this. b/ It's like this. b/ It's like this. b/ It's like this. b/ It's like this. b/ It's like this. Someone from the design team? M/ I'm thinking, Hyundai cards are all (IC)/(IC) cards these days. b/ But Hyundai Card really made a good vertical design to match that, it's beautiful.
",,0
